"","X.1","X","sex","vowel","stress","word","dur","pre_seg","fol_seg","speaker","community","class","point","word_count","pre_place","fol_place","F1","F2"
"226",282,282,"Female","IY",1,"eaten",0.12,"V","T",3,"Italian","LWC",4,1,"labial","coronal",366.841,1194.093
"227",283,283,"Female","EY",1,"papers",0.11,"P","P",3,"Italian","LWC",2,1,"labial","labial",491.255,1326.885
"228",284,284,"Female","EY",1,"papers",0.11,"P","P",3,"Italian","LWC",4,1,"labial","labial",431.753,1415.712
"229",287,287,"Female","IY",1,"teacher",0.08,"T","CH",3,"Italian","LWC",2,8,"coronal","coronal",388.538,1403.151
"230",288,288,"Female","IY",1,"teacher",0.08,"T","CH",3,"Italian","LWC",4,8,"coronal","coronal",342.078,1235.516
"231",289,289,"Female","AY",1,"right",0.1,"R","T",3,"Italian","LWC",2,3,"coronal","coronal",449.243,1195.439
"232",290,290,"Female","AY",1,"right",0.1,"R","T",3,"Italian","LWC",4,3,"coronal","coronal",494.621,1232.675
"233",293,293,"Female","EY",1,"way",0.13,"W","DH",3,"Italian","LWC",2,7,"dorsal","coronal",498.948,1322.549
"234",294,294,"Female","EY",1,"way",0.13,"W","DH",3,"Italian","LWC",4,7,"dorsal","coronal",424.6,1466.556
"235",295,295,"Female","IY",1,"speak",0.14,"P","K",3,"Italian","LWC",2,1,"labial","dorsal",375.075,1345.279
"236",296,296,"Female","IY",1,"speak",0.14,"P","K",3,"Italian","LWC",4,1,"labial","dorsal",358.847,1509.175
"237",297,297,"Female","EY",1,"say",0.08,"S","F",3,"Italian","LWC",2,8,"coronal","labial",415.585,1292.042
"238",298,298,"Female","EY",1,"say",0.08,"S","F",3,"Italian","LWC",4,8,"coronal","labial",412.52,1379.823
"239",299,299,"Female","IY",1,"really",0.05,"R","L",3,"Italian","LWC",2,6,"coronal","coronal",385.052,1425.433
"240",300,300,"Female","IY",1,"really",0.05,"R","L",3,"Italian","LWC",4,6,"coronal","coronal",391.784,1481.211
"241",301,301,"Female","AY",1,"kind",0.09,"K","N",3,"Italian","LWC",2,4,"dorsal","coronal",328.194,1151.025
"242",302,302,"Female","AY",1,"kind",0.09,"K","N",3,"Italian","LWC",4,4,"dorsal","coronal",360.951,1100.63
"243",303,303,"Female","IY",1,"really",0.07,"R","L",3,"Italian","LWC",2,6,"coronal","coronal",372.671,1358.139
"244",304,304,"Female","IY",1,"really",0.07,"R","L",3,"Italian","LWC",4,6,"coronal","coronal",391.483,1401.057
"245",305,305,"Female","IY",1,"speaks",0.16,"P","K",3,"Italian","LWC",2,3,"labial","dorsal",421.295,1404.497
"246",306,306,"Female","IY",1,"speaks",0.16,"P","K",3,"Italian","LWC",4,3,"labial","dorsal",368.043,1515.007
"247",309,309,"Female","AY",1,"trying",0.07,"R","NG",3,"Italian","LWC",2,1,"coronal","dorsal",458.619,1200.972
"248",310,310,"Female","AY",1,"trying",0.07,"R","NG",3,"Italian","LWC",4,1,"coronal","dorsal",465.651,1205.01
"249",311,311,"Female","IY",1,"speaks",0.19,"P","K",3,"Italian","LWC",2,3,"labial","dorsal",424.721,1400.011
"250",312,312,"Female","IY",1,"speaks",0.19,"P","K",3,"Italian","LWC",4,3,"labial","dorsal",386.254,1479.267
"251",313,313,"Female","IY",1,"people",0.09,"P","P",3,"Italian","LWC",2,4,"labial","labial",401.761,1461.173
"252",314,314,"Female","IY",1,"people",0.09,"P","P",3,"Italian","LWC",4,4,"labial","labial",337.33,1099.434
"253",315,315,"Female","EY",1,"way",0.09,"W","DH",3,"Italian","LWC",2,7,"dorsal","coronal",442.992,1334.512
"254",316,316,"Female","EY",1,"way",0.09,"W","DH",3,"Italian","LWC",4,7,"dorsal","coronal",395.27,1364.27
"255",317,317,"Female","EY",1,"mainly",0.12,"M","N",3,"Italian","LWC",2,2,"labial","coronal",514.695,1345.877
"256",318,318,"Female","EY",1,"mainly",0.12,"M","N",3,"Italian","LWC",4,2,"labial","coronal",482.179,1442.779
"257",319,319,"Female","IY",1,"abbreviate",0.06,"R","V",3,"Italian","LWC",2,2,"coronal","labial",399.958,1436.648
"258",320,320,"Female","IY",1,"abbreviate",0.06,"R","V",3,"Italian","LWC",4,2,"coronal","labial",374.835,1487.342
"259",323,323,"Female","IY",1,"speaking",0.11,"P","K",3,"Italian","LWC",2,1,"labial","dorsal",397.914,1394.328
"260",324,324,"Female","IY",1,"speaking",0.11,"P","K",3,"Italian","LWC",4,1,"labial","dorsal",361.251,1361.728
"261",325,325,"Female","EY",1,"again",0.11,"G","N",3,"Italian","LWC",2,3,"dorsal","coronal",398.395,1499.007
"262",326,326,"Female","EY",1,"again",0.11,"G","N",3,"Italian","LWC",4,3,"dorsal","coronal",399.237,1482.258
"263",327,327,"Female","AY",1,"i've",0.05,"K","V",3,"Italian","LWC",2,4,"dorsal","labial",466.913,1261.835
"264",328,328,"Female","AY",1,"i've",0.05,"K","V",3,"Italian","LWC",4,4,"dorsal","labial",463.127,1245.535
"265",329,329,"Female","EY",1,"trade",0.11,"R","D",3,"Italian","LWC",2,1,"coronal","coronal",453.57,1461.472
"266",330,330,"Female","EY",1,"trade",0.11,"R","D",3,"Italian","LWC",4,1,"coronal","coronal",401.1,1503.194
"267",331,331,"Female","UW",1,"disputes",0.08,"Y","T",3,"Italian","LWC",2,1,"coronal","coronal",342.92,1084.181
"268",332,332,"Female","UW",1,"disputes",0.08,"Y","T",3,"Italian","LWC",4,1,"coronal","coronal",334.085,1095.097
"269",333,333,"Female","UW",1,"unions",0.12,"Y","N",3,"Italian","LWC",2,1,"coronal","coronal",332.522,1057.712
"270",334,334,"Female","UW",1,"unions",0.12,"Y","N",3,"Italian","LWC",4,1,"coronal","coronal",316.474,1068.329
"271",335,335,"Female","IY",1,"people",0.08,"P","P",3,"Italian","LWC",2,4,"labial","labial",359.689,1467.304
"272",336,336,"Female","IY",1,"people",0.08,"P","P",3,"Italian","LWC",4,4,"labial","labial",347.007,1535.794
"273",339,339,"Female","EY",1,"a",0.08,"NG","Y",3,"Italian","LWC",2,16,"dorsal","coronal",410.536,1551.944
"274",340,340,"Female","EY",1,"a",0.08,"NG","Y",3,"Italian","LWC",4,16,"dorsal","coronal",395.029,1606.676
"275",341,341,"Female","AY",1,"strike",0.19,"R","K",3,"Italian","LWC",2,1,"coronal","dorsal",442.752,1279.032
"276",342,342,"Female","AY",1,"strike",0.19,"R","K",3,"Italian","LWC",4,1,"coronal","dorsal",454.712,1238.507
"277",345,345,"Female","AY",1,"life",0.22,"L","F",3,"Italian","LWC",2,3,"coronal","labial",484.043,1237.011
"278",346,346,"Female","AY",1,"life",0.22,"L","F",3,"Italian","LWC",4,3,"coronal","labial",510.608,1284.864
"279",349,349,"Female","AY",1,"high",0.18,"HH","S",3,"Italian","LWC",2,3,"glottal","coronal",479.775,1188.261
"280",350,350,"Female","AY",1,"high",0.18,"HH","S",3,"Italian","LWC",4,3,"glottal","coronal",508.685,1281.425
"281",351,351,"Female","UW",1,"school",0.24,"K","L",3,"Italian","LWC",2,9,"dorsal","coronal",348.449,1165.83
"282",352,352,"Female","UW",1,"school",0.24,"K","L",3,"Italian","LWC",4,9,"dorsal","coronal",361.852,1122.164
"283",357,357,"Female","EY",1,"takes",0.07,"T","K",3,"Italian","LWC",2,2,"coronal","dorsal",465.531,1352.606
"284",358,358,"Female","EY",1,"takes",0.07,"T","K",3,"Italian","LWC",4,2,"coronal","dorsal",423.278,1493.474
"285",359,359,"Female","UW",1,"too",0.07,"T","L",3,"Italian","LWC",2,3,"coronal","coronal",415.284,1454.144
"286",360,360,"Female","UW",1,"too",0.07,"T","L",3,"Italian","LWC",4,3,"coronal","coronal",341.237,1097.49
"287",367,367,"Female","EY",1,"take",0.06,"T","K",3,"Italian","LWC",2,1,"coronal","dorsal",485.124,1383.711
"288",368,368,"Female","EY",1,"take",0.06,"T","K",3,"Italian","LWC",4,1,"coronal","dorsal",412.219,1488.09
"289",369,369,"Female","UW",1,"choose",0.12,"CH","Z",3,"Italian","LWC",2,3,"coronal","coronal",350.793,1054.572
"290",370,370,"Female","UW",1,"choose",0.12,"CH","Z",3,"Italian","LWC",4,3,"coronal","coronal",343.401,1058.161
"291",371,371,"Female","UW",1,"choose",0.11,"CH","Z",3,"Italian","LWC",2,3,"coronal","coronal",357.705,1026.308
"292",372,372,"Female","UW",1,"choose",0.11,"CH","Z",3,"Italian","LWC",4,3,"coronal","coronal",351.995,1048.441
"293",373,373,"Female","IY",1,"teachers",0.08,"T","CH",3,"Italian","LWC",2,6,"coronal","coronal",397.794,1467.902
"294",374,374,"Female","IY",1,"teachers",0.08,"T","CH",3,"Italian","LWC",4,6,"coronal","coronal",352.957,1581.852
"295",375,375,"Female","EY",1,"makes",0.1,"M","K",3,"Italian","LWC",2,1,"labial","dorsal",513.734,1348.27
"296",376,376,"Female","EY",1,"makes",0.1,"M","K",3,"Italian","LWC",4,1,"labial","dorsal",447.62,1464.014
"297",381,381,"Female","UW",1,"schools",0.1,"K","L",3,"Italian","LWC",2,1,"dorsal","coronal",359.568,1181.98
"298",382,382,"Female","UW",1,"schools",0.1,"K","L",3,"Italian","LWC",4,1,"dorsal","coronal",373.813,1177.046
"299",383,383,"Female","IY",1,"least",0.13,"L","S",3,"Italian","LWC",2,1,"coronal","coronal",408.312,1419.75
"300",384,384,"Female","IY",1,"least",0.13,"L","S",3,"Italian","LWC",4,1,"coronal","coronal",342.199,1104.817
"301",385,385,"Female","EY",1,"ucation",0.1,"K","SH",3,"Italian","LWC",2,1,"dorsal","coronal",475.087,1377.58
"302",386,386,"Female","EY",1,"ucation",0.1,"K","SH",3,"Italian","LWC",4,1,"dorsal","coronal",432.714,1428.124
"303",387,387,"Female","AY",1,"wise",0.11,"W","Z",3,"Italian","LWC",2,1,"dorsal","coronal",351.695,1133.828
"304",388,388,"Female","AY",1,"wise",0.11,"W","Z",3,"Italian","LWC",4,1,"dorsal","coronal",519.624,1287.407
"305",389,389,"Female","IY",1,"teacher",0.09,"T","CH",3,"Italian","LWC",2,8,"coronal","coronal",418.049,1574.824
"306",390,390,"Female","IY",1,"teacher",0.09,"T","CH",3,"Italian","LWC",4,8,"coronal","coronal",350.072,1617.144
"307",391,391,"Female","AY",1,"liked",0.16,"L","K",3,"Italian","LWC",2,2,"coronal","dorsal",476.89,1199.626
"308",392,392,"Female","AY",1,"liked",0.16,"L","K",3,"Italian","LWC",4,2,"coronal","dorsal",502.795,1215.777
"309",393,393,"Female","EY",1,"a",0.06,"T","R",3,"Italian","LWC",2,16,"coronal","coronal",376.037,1397.169
"310",394,394,"Female","EY",1,"a",0.06,"T","R",3,"Italian","LWC",4,16,"coronal","coronal",355.782,1355.597
"311",395,395,"Female","IY",1,"really",0.05,"R","L",3,"Italian","LWC",2,6,"coronal","coronal",374.594,1526.073
"312",396,396,"Female","IY",1,"really",0.05,"R","L",3,"Italian","LWC",4,6,"coronal","coronal",373.633,1576.469
"313",397,397,"Female","AY",1,"liked",0.16,"L","K",3,"Italian","LWC",2,2,"coronal","dorsal",481.879,1221.609
"314",398,398,"Female","AY",1,"liked",0.16,"L","K",3,"Italian","LWC",4,2,"coronal","dorsal",500.811,1211.888
"315",399,399,"Female","AY",1,"time",0.13,"T","M",3,"Italian","LWC",2,6,"coronal","labial",467.154,1229.385
"316",400,400,"Female","AY",1,"time",0.13,"T","M",3,"Italian","LWC",4,6,"coronal","labial",523.891,1232.974
"317",403,403,"Female","EY",1,"hate",0.15,"HH","T",3,"Italian","LWC",2,2,"glottal","coronal",465.951,1460.575
"318",404,404,"Female","EY",1,"hate",0.15,"HH","T",3,"Italian","LWC",4,2,"glottal","coronal",364.196,1523.531
"319",405,405,"Female","EY",1,"hate",0.12,"HH","T",3,"Italian","LWC",2,2,"glottal","coronal",460.843,1471.043
"320",406,406,"Female","EY",1,"hate",0.12,"HH","T",3,"Italian","LWC",4,2,"glottal","coronal",351.274,1555.383
"321",407,407,"Female","EY",1,"way",0.09,"W","DH",3,"Italian","LWC",2,7,"dorsal","coronal",490.414,1331.222
"322",408,408,"Female","EY",1,"way",0.09,"W","DH",3,"Italian","LWC",4,7,"dorsal","coronal",436.861,1395.824
"323",409,409,"Female","IY",1,"teach",0.13,"T","CH",3,"Italian","LWC",2,1,"coronal","coronal",414.082,1453.397
"324",410,410,"Female","IY",1,"teach",0.13,"T","CH",3,"Italian","LWC",4,1,"coronal","coronal",339.434,1563.309
"325",411,411,"Female","UW",1,"who's",0.09,"HH","Z",3,"Italian","LWC",2,1,"glottal","coronal",329.877,1059.507
"326",412,412,"Female","UW",1,"who's",0.09,"HH","Z",3,"Italian","LWC",4,1,"glottal","coronal",323.867,1066.535
"327",413,413,"Female","IY",1,"speaks",0.11,"P","K",3,"Italian","LWC",2,3,"labial","dorsal",427.666,1391.337
"328",414,414,"Female","IY",1,"speaks",0.11,"P","K",3,"Italian","LWC",4,3,"labial","dorsal",372.551,1522.634
"329",415,415,"Female","IY",1,"three",0.1,"R","Y",3,"Italian","LWC",2,6,"coronal","coronal",369.365,1522.784
"330",416,416,"Female","IY",1,"three",0.1,"R","Y",3,"Italian","LWC",4,6,"coronal","coronal",366.841,1616.845
"331",421,421,"Female","IY",1,"three",0.09,"R","Y",3,"Italian","LWC",2,6,"coronal","coronal",384.992,1489.286
"332",422,422,"Female","IY",1,"three",0.09,"R","Y",3,"Italian","LWC",4,6,"coronal","coronal",355.121,1618.938
"333",427,427,"Female","EY",1,"crazy",0.1,"R","Z",3,"Italian","LWC",2,1,"coronal","coronal",419.852,1446.966
"334",428,428,"Female","EY",1,"crazy",0.1,"R","Z",3,"Italian","LWC",4,1,"coronal","coronal",354.58,1523.83
"335",431,431,"Female","IY",1,"screaming",0.07,"R","M",3,"Italian","LWC",2,1,"coronal","labial",433.075,1461.322
"336",432,432,"Female","IY",1,"screaming",0.07,"R","M",3,"Italian","LWC",4,1,"coronal","labial",443.473,1494.072
"337",433,433,"Female","EY",1,"takes",0.11,"T","K",3,"Italian","LWC",2,2,"coronal","dorsal",447.319,1391.038
"338",434,434,"Female","EY",1,"takes",0.11,"T","K",3,"Italian","LWC",4,2,"coronal","dorsal",408.913,1504.39
"339",435,435,"Female","EY",1,"say",0.07,"S","K",3,"Italian","LWC",2,8,"coronal","dorsal",472.984,1384.01
"340",436,436,"Female","EY",1,"say",0.07,"S","K",3,"Italian","LWC",4,8,"coronal","dorsal",399.537,1494.52
"341",439,439,"Female","IY",1,"mean",0.12,"M","N",3,"Italian","LWC",2,1,"labial","coronal",431.693,1419.002
"342",440,440,"Female","IY",1,"mean",0.12,"M","N",3,"Italian","LWC",4,1,"labial","coronal",436.32,1485.099
"343",445,445,"Female","IY",1,"cream",0.19,"R","M",3,"Italian","LWC",2,1,"coronal","labial",443.413,1464.014
"344",446,446,"Female","IY",1,"cream",0.19,"R","M",3,"Italian","LWC",4,1,"coronal","labial",404.105,1596.806
"345",447,447,"Female","IY",1,"teachers",0.13,"T","CH",3,"Italian","LWC",2,6,"coronal","coronal",380.905,1462.818
"346",448,448,"Female","IY",1,"teachers",0.13,"T","CH",3,"Italian","LWC",4,6,"coronal","coronal",367.202,1567.945
"347",453,453,"Female","EY",1,"a",0.05,"T","N",3,"Italian","LWC",2,16,"coronal","coronal",361.131,1489.137
"348",454,454,"Female","EY",1,"a",0.05,"T","N",3,"Italian","LWC",4,16,"coronal","coronal",359.869,1522.485
"349",455,455,"Female","IY",1,"teacher",0.07,"T","CH",3,"Italian","LWC",2,8,"coronal","coronal",406.69,1484.202
"350",456,456,"Female","IY",1,"teacher",0.07,"T","CH",3,"Italian","LWC",4,8,"coronal","coronal",363.115,1520.391
"351",459,459,"Female","IY",1,"teachers",0.1,"T","CH",3,"Italian","LWC",2,6,"coronal","coronal",426.704,1507.68
"352",460,460,"Female","IY",1,"teachers",0.1,"T","CH",3,"Italian","LWC",4,6,"coronal","coronal",371.108,1547.159
"353",467,467,"Female","AY",1,"time",0.15,"T","M",3,"Italian","LWC",2,6,"coronal","labial",491.495,1200.673
"354",468,468,"Female","AY",1,"time",0.15,"T","M",3,"Italian","LWC",4,6,"coronal","labial",463.247,1162.54
"355",469,469,"Female","IY",1,"keep",0.06,"K","P",3,"Italian","LWC",2,1,"dorsal","labial",414.202,1460.425
"356",470,470,"Female","IY",1,"keep",0.06,"K","P",3,"Italian","LWC",4,1,"dorsal","labial",362.634,1523.98
"357",471,471,"Female","EY",1,"came",0.05,"K","M",3,"Italian","LWC",2,2,"dorsal","labial",477.732,1374.439
"358",472,472,"Female","EY",1,"came",0.05,"K","M",3,"Italian","LWC",4,2,"dorsal","labial",482.239,1456.537
"359",473,473,"Female","IY",1,"even",0.07,"T","V",3,"Italian","LWC",2,2,"coronal","labial",417.027,1455.939
"360",474,474,"Female","IY",1,"even",0.07,"T","V",3,"Italian","LWC",4,2,"coronal","labial",396.111,1504.241
"361",477,477,"Female","IY",1,"breathe",0.16,"R","DH",3,"Italian","LWC",2,1,"coronal","coronal",409.815,1521.587
"362",478,478,"Female","IY",1,"breathe",0.16,"R","DH",3,"Italian","LWC",4,1,"coronal","coronal",410.176,1639.874
"363",479,479,"Female","AY",1,"wild",0.28,"W","L",3,"Italian","LWC",2,1,"dorsal","coronal",505.259,1178.541
"364",480,480,"Female","AY",1,"wild",0.28,"W","L",3,"Italian","LWC",4,1,"dorsal","coronal",504.658,1197.832
"365",481,481,"Female","AY",1,"realised",0.16,"L","Z",3,"Italian","LWC",2,1,"coronal","coronal",459.52,1200.972
"366",482,482,"Female","AY",1,"realised",0.16,"L","Z",3,"Italian","LWC",4,1,"coronal","coronal",470.94,1201.122
"367",485,485,"Female","UW",1,"do",0.09,"D","Y",3,"Italian","LWC",2,15,"coronal","coronal",353.197,1501.399
"368",486,486,"Female","UW",1,"do",0.09,"D","Y",3,"Italian","LWC",4,15,"coronal","coronal",345.805,1400.16
"369",489,489,"Female","UW",1,"two",0.08,"T","T",3,"Italian","LWC",2,5,"coronal","coronal",355.662,1557.627
"370",490,490,"Female","UW",1,"two",0.08,"T","T",3,"Italian","LWC",4,5,"coronal","coronal",333.063,1344.382
"371",493,493,"Female","EY",1,"lady",0.12,"L","D",3,"Italian","LWC",2,1,"coronal","coronal",528.699,1318.96
"372",494,494,"Female","EY",1,"lady",0.12,"L","D",3,"Italian","LWC",4,1,"coronal","coronal",478.333,1444.723
"373",497,497,"Female","AY",1,"describe",0.23,"R","B",3,"Italian","LWC",2,2,"coronal","labial",343.761,1120.968
"374",498,498,"Female","AY",1,"describe",0.23,"R","B",3,"Italian","LWC",4,2,"coronal","labial",338.592,1094.05
"375",499,499,"Female","EY",1,"main",0.19,"M","N",3,"Italian","LWC",2,1,"labial","coronal",474.727,1245.535
"376",500,500,"Female","EY",1,"main",0.19,"M","N",3,"Italian","LWC",4,1,"labial","coronal",459.641,1409.88
"377",501,501,"Female","UW",1,"group",0.06,"R","P",3,"Italian","LWC",2,1,"coronal","labial",358.547,1239.703
"378",502,502,"Female","UW",1,"group",0.06,"R","P",3,"Italian","LWC",4,1,"coronal","labial",364.497,1266.77
"379",503,503,"Female","AY",1,"five",0.22,"F","V",3,"Italian","LWC",2,2,"labial","labial",496.604,1198.131
"380",504,504,"Female","AY",1,"five",0.22,"F","V",3,"Italian","LWC",4,2,"labial","labial",505.74,1210.393
"381",505,505,"Female","AY",1,"describe",0.13,"R","B",3,"Italian","LWC",2,2,"coronal","labial",470.459,1231.628
"382",506,506,"Female","AY",1,"describe",0.13,"R","B",3,"Italian","LWC",4,2,"coronal","labial",462.045,1169.269
"383",509,509,"Female","EY",1,"australians",0.18,"R","L",3,"Italian","LWC",2,1,"coronal","coronal",447.079,1224.599
"384",510,510,"Female","EY",1,"australians",0.18,"R","L",3,"Italian","LWC",4,1,"coronal","coronal",429.288,1108.556
"385",511,511,"Female","AY",1,"i've",0.05,"T","V",3,"Italian","LWC",2,4,"coronal","labial",500.511,1220.412
"386",512,512,"Female","AY",1,"i've",0.05,"T","V",3,"Italian","LWC",4,4,"coronal","labial",491.315,1232.226
"387",513,513,"Female","AY",1,"kind",0.08,"K","N",3,"Italian","LWC",2,4,"dorsal","coronal",355.301,1193.495
"388",514,514,"Female","AY",1,"kind",0.08,"K","N",3,"Italian","LWC",4,4,"dorsal","coronal",505.56,1225.347
"389",515,515,"Female","AY",1,"primary",0.17,"R","M",3,"Italian","LWC",2,3,"coronal","labial",513.674,1203.813
"390",516,516,"Female","AY",1,"primary",0.17,"R","M",3,"Italian","LWC",4,3,"coronal","labial",510.428,1238.357
"391",517,517,"Female","AY",1,"i've",0.14,"D","V",3,"Italian","LWC",2,4,"coronal","labial",483.802,1290.696
"392",518,518,"Female","AY",1,"i've",0.14,"D","V",3,"Italian","LWC",4,4,"coronal","labial",504.117,1204.411
"393",523,523,"Female","IY",1,"be",0.05,"B","B",3,"Italian","LWC",2,5,"labial","labial",414.563,1557.327
"394",524,524,"Female","IY",1,"be",0.05,"B","B",3,"Italian","LWC",4,5,"labial","labial",406.87,1564.356
"395",525,525,"Female","AY",1,"height",0.28,"HH","T",3,"Italian","LWC",2,3,"glottal","coronal",495.522,1202.467
"396",526,526,"Female","AY",1,"height",0.28,"HH","T",3,"Italian","LWC",4,3,"glottal","coronal",412.039,1165.83
"397",527,527,"Female","IY",1,"really",0.06,"R","L",3,"Italian","LWC",2,6,"coronal","coronal",387.156,1459.827
"398",528,528,"Female","IY",1,"really",0.06,"R","L",3,"Italian","LWC",4,6,"coronal","coronal",386.074,1506.185
"399",529,529,"Female","AY",1,"surprise",0.15,"R","Z",3,"Italian","LWC",2,1,"coronal","coronal",447.8,1183.625
"400",530,530,"Female","AY",1,"surprise",0.15,"R","Z",3,"Italian","LWC",4,1,"coronal","coronal",454.712,1229.833
"401",531,531,"Female","EY",1,"way",0.06,"W","SH",3,"Italian","LWC",2,7,"dorsal","coronal",448.221,1299.37
"402",532,532,"Female","EY",1,"way",0.06,"W","SH",3,"Italian","LWC",4,7,"dorsal","coronal",432.774,1410.778
"403",533,533,"Female","EY",1,"conversation",0.13,"S","SH",3,"Italian","LWC",2,1,"coronal","coronal",470.099,1354.251
"404",534,534,"Female","EY",1,"conversation",0.13,"S","SH",3,"Italian","LWC",4,1,"coronal","coronal",445.276,1436.648
"405",535,535,"Female","EY",1,"face",0.14,"F","S",3,"Italian","LWC",2,2,"labial","coronal",438.364,1381.767
"406",536,536,"Female","EY",1,"face",0.14,"F","S",3,"Italian","LWC",4,2,"labial","coronal",388.057,1460.724
"407",537,537,"Female","AY",1,"realise",0.16,"L","Z",3,"Italian","LWC",2,1,"coronal","coronal",462.826,1197.084
"408",538,538,"Female","AY",1,"realise",0.16,"L","Z",3,"Italian","LWC",4,1,"coronal","coronal",492.277,1233.721
"409",543,543,"Female","AY",1,"life",0.08,"L","F",3,"Italian","LWC",2,3,"coronal","labial",418.47,1171.064
"410",544,544,"Female","AY",1,"life",0.08,"L","F",3,"Italian","LWC",4,3,"coronal","labial",493.479,1205.309
"411",545,545,"Female","AY",1,"life",0.2,"L","F",3,"Italian","LWC",2,3,"coronal","labial",475.207,1213.384
"412",546,546,"Female","AY",1,"life",0.2,"L","F",3,"Italian","LWC",4,3,"coronal","labial",474.306,1159.848
